hotel_name,location,wrote,rating,title,comment
Smart Hotel Montevideo,"Montevideo, Uruguay",September 2019,5,Buena relación calidad precio,"Si bien el precio es un poco por encima de la media. Las instalaciones son nuevas y funciona todo como debe. El restaurant de la planta baja es muy bueno, el desayuno un poco escueto en variedad. Me gusto mucho."
Smart Hotel Montevideo,"Montevideo, Uruguay",September 2019,2,Retiran el desayuno antes de la hora límite,El personal del hotel retira el desayuno y la vajilla antes de la hora limite. Algo completamente desagradable teniendo en cuenta el costo de las habitaciones. Entiendo que no es responsabilidad de los trabajadores sino que parece una orden superior. Desagradable para los visitantes y para los trabajadores del hotel.
Smart Hotel Montevideo,"Montevideo, Uruguay",September 2019,4,Buena elección,"Fue una buena experiencia. Buena ubicación del hotel. Excelente relación precio/calidad. El bar es pequeño, pero la atención es buena. Se destaca la limpieza de la habitación. Espero que mantengan el nivel. Recomendable."
Smart Hotel Montevideo,"Montevideo, Uruguay",September 2019,3,Correcto.,"Correcto. La cama es muy incomoda, separada a la mitad lo que resulta muy incomodo y la habitación algo ruidosa por lo que es diciil descansar. El resto ok, limpio moderno y prolijo. Desayuno correcto y rico. Servicio ok."
Smart Hotel Montevideo,"Esquel, Argentina",September 2019,5,Lindo para pareja,Muy lindo la habitacion en general.el baño muy lindo para bañarse en pareja.el agua muy calentita.las camas super comodas.la ubicacion excelente muy a metros de la plaza independencia y de la ciudad vieja
Smart Hotel Montevideo,"Esquel, Argentina",September 2019,5,Muy buen servicio,"El hotel nos gustó mucho. Es un hotel moderno y lo hace bien en detalles en que otros hoteles se caen a veces, como que la presión y el agua caliente de la ducha están impecables. Vinimos en un fin de semana helado y la calefacción funciona perfecto. La cama es muy buena, la habitación idéntica a las fotos y la limpieza muy bien. Sobre todas esas cosas destaca lo bien que nos trataron. Uno de nosotros es vegano y no tuvieron problema en ofrecerle alternativas de desayuno, el que además estaba muy bien. El wifi no tiene problemas. En general quedamos muy contentos y encontramos una gran relación precio calidad.También la ubicación es muy buena, a pasos de ciudad vieja y de la avenida principal."
Smart Hotel Montevideo,"Esquel, Argentina",August 2019,4,Buen hotel.,"Hotel muy bien situado en la Ciudad Vieja a pasos de la Plaza de la Independencia. Muy buen desayuno, habitación confortable, cama excelente, limpieza muy correcta. Personal amable. Conexión wifi buena. Dispone de restaurant abierto al público de la calle. Cerca de buenos restaurant para almorzar o cenar en la Calle San José. Recomiendo menú ejecutivo de Restaurante el Fogón. (también se puede comer a la carta, excelente parrilla). También están cerca el Tannat y Los Leños, muy recomendables. Si quieres pescado no te pierdas el restaurante Es Mercat cerca del Mercado del Puerto. Como cuestión negativa algunas noches había algo de ruido en la calle y el acceso a Hotel es subiendo un tramo de 5-6 escalones (tienen opción de montacargas)."
Smart Hotel Montevideo,"Esquel, Argentina",August 2019,4,servicio muy bueno,"la cochera debería estar incluida en el precio de la habitación , es un tramite menos para el cliente , es importante contar con este servicio ya que es incomodo estar buscando donde guardar el auto y ver el costo"
Smart Hotel Montevideo,"Esquel, Argentina",August 2019,5,Genial,"El hotel es moderno, cuenta con una excelente ubicación. Cerca de la plaza principal de Montevideo y del centro comercial. Cuenta con una excelente ducha y cama para descansar. La higiene es óptima y la relación precio calidad es justa."
Smart Hotel Montevideo,"Buenos Aires, Argentina",August 2019,5,Muy buen hotel,"Es primordial la limpieza y el colchón en un hotel, la verdad es que de 10 ambas, encima es un hotel reformado, nuevo, con vidrieras, aire acondicionado un pequeño salón y cocina, el único pequeño inconveniente es que la neverita hacia ruido al enfriarse de manera intermitente deberían meterla dentro de un armario, pero la experiencia muy buena. La ubicación y el desayuno muy bien también."
Smart Hotel Montevideo,"Buenos Aires, Argentina",August 2019,4,Buen hotel en un entorno desagradable a la noche,Volvería Me gustaría ver un espacio mayor en el lobby para esperas Los homeless en las cuadras siguientes desmejoran el entorno. No es tema del hotel. La ubicación es óptima Las habitaciones son cómodas y completas
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,4,Sobre el Smart Hotel Montevideo,"Se trata de un Hotel céntrico, que me resultó muy cómodo, enfatizo el trato amable del personal, en general un buen servicio. Destaco la disponibilidad de tener a mano un lugar donde cenar, sin necesidad de salir del edificio."
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,4,SMART HOTEL MONTEVIDEO,"Agradable, buena relación precio -calidad. Habitaciones muy amplias con todas las comodidades, lo único que nos faltó en la habitación fue un reparador o paño en el kitchenette. Desayuno: deberían mejorar la cantidad y reposición, sobre todos los jugos."
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,4,Muy bueno,"Hubiera podido darle lo maximo si no fuera que justo delante del hotel, todas las noches se encuentran gente sin domicilio, que andan tomando alccol o drogas, peleando y gritando. Deberian reportarlo a la policía ya que esto puede tener un resultado negativo sobre los clientes."
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,4,Muy bien!,"Personal muy atento y amable, establecimiento limpio, desayuno muy rico, hotel bien céntrico, zona un poco ruidosa de noche, o por lo menos tuve la mala suerte de escuchar ómnibus, alarmas de autos, tránsito, etc! De todos modos volvería por la relación precio calidad!"
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,5,Excelente atención y una inmejorable ubicación,"Nos atendieron perfecto, son un EQUIPO de gente muy servicial y cálida. El desayuno estuvo perfecto, las habitaciones muy limpias y cómodas. Nos sentimos como en casa y, al igual que las veces anteriores, nos fuimos con ganas de volver."
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,4,Muy buen hotel,Personal muy servicial y atento. El desayuno no es muy variado pero siempre estaba completo y con prouctos frescos y muy rico. La terraza para fumar tiene uns vista muy linda del Palacio Salvo y en la niche de puede disfutar de las luces en su techo.
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,5,Excelente ubicación céntrica y a pasos de la Rambla,"Muy buena relación precio/servicios, muy buena atención, muy buen desayuno e instalaciones. Las habitaciones impecables tanto en decorado como estado y limpieza. No sabemos si tiene cochera ya que no la necesitabamos"
Smart Hotel Montevideo,"Buenos Aires, Argentina",July 2019,4,BUEN HOTEL,muy buen hotel. buena ubicacion buenas camas. BUEN wifi. buen bañi. todas las conodidades para un fin de semana. y muy aceptable desayuno. la atención de su gente muy agradable. ideal para recorrer caminando la ciudad.
Smart Hotel Montevideo,"Rosario, Argentina",July 2019,4,Muy bueno !!!,"Me sorprendí para bien. Uno siempre desconfía de las fotos publicadas por la propia empresa . Pero en este caso resulto ser verdad lo publicado con lo que nos encontramos. Un hotel centrico moderno a pocas cuadras de la plaza Independencia, limpio con mejoras a nuevo delicada decoración de buen gusto. Desayuno completo y exquisito. Solo puedo hacerle una crítica. En la habitación 707 deberían cambiar el colchon . Algunos resortes incomodan en el descanzo y tenes que dar 20 vueltas hasta acomodar el cuerpo. Y al otro día amaneces contracturado. Por esa razón mi calificación no perfecta"
Smart Hotel Montevideo,"Rosario, Argentina",July 2019,5,muy bueno,"muy prolijo y el servicio muy bueno, el desayuno muy recomendable, excelente relacional precio calidad, las habitaciones muy completas, cómodas y en perfecto estado. En un muy buen punto de la ciudad cerca de todo"
Smart Hotel Montevideo,"Rosario, Argentina",July 2019,5,"Muy cómodo, limpio y con buena ubicación",El personal de recepción muy buena onda; nos recomendó lugares para ir a cenar. Las habitaciones super limpías y cómodas. Muy buen ubicación. Si alquilan bicicletas pueden dejarlas en el estacionamiento del hotel.
Smart Hotel Montevideo,"Rosario, Argentina",July 2019,5,"Excelente, cómodo y acogedor","Personal cordial, atento y agradable. La habitación con todo lo necesario para estar comodos. Fantástica idea del hervidor y lavaloza, da la.oportunidad de tomar un té por la noche. Gracias, fue un linda experiencia"
Smart Hotel Montevideo,"Rosario, Argentina",July 2019,5,Excelente!,"Excelente hotel, el personal muy amable y atento, la habitación super cómoda y con un estilo moderno y minimalista. Desayuno por parte de Bar Americano super completo, el ambiente y la música excelente. Recomiendo!"
Smart Hotel Montevideo,"Caracas, Venezuela",June 2019,5,Grandioso Hotel,"Este hotel tiene una gran ubicación a solo 2 cuadras de la Plaza Independencia y de la costa, se encuentra rodeado de negocios donde se la puede pasar genial. El personal está altamente capacitado y es muy cordial. Ahhh el desayuno es increíblemente bueno y variado."
Smart Hotel Montevideo,"Caracas, Venezuela",June 2019,5,Muy recomendable,"Hotel cómodo, céntrico, confortable. Excelente atención en recepción especialmente Ines e Ignacio, muy amables y dispuestos. Habitaciones muy agradables, amplias, bien decoradas e iluminadas con frigobar y cocina. Excelente la limpieza. Volvería"
Smart Hotel Montevideo,"Caracas, Venezuela",June 2019,4,muy cental,"Hotel bueno, central, puedes ir caminando a muchos lados, en la noche es solitario, pero en el día está muy central, el desayuno es muy rutinario sin variaciones está regular, las habitaciones nuevas remodeladas, bonitas y ambplias, lo unico malo fue la cama matrimonial que se encontraba dividida y eso es muy incómodo."
Smart Hotel Montevideo,"Caracas, Venezuela",June 2019,5,Muy recomendable!,"Me encantó cada espacio del hotel, desde su ubicación, recepción y restaurante hasta el baño de la hermosa habitación. La atención del personal es muy buena. El hotel es muy lindo, cómodo y limpio. Lo recomiendo a todos!"
Smart Hotel Montevideo,"Caracas, Venezuela",June 2019,5,Espero volver.,"Destacar sobre todo la amabilidad de los trabajadores, especialmente los del bar. Destacar también la limpieza y comodidad de las habitaciones, la ducha genial. Muy bien situado. El ambiente y la comida del bar no podría ser mejor."
Smart Hotel Montevideo,"Tigre, Argentina",June 2019,5,comodidad y tranquilidad,"Es muy confortable, el personal muy amable y dispuesto a acoger inquietudes. Justo en el centro de la ciudad, se encuentra cerca de lugares turísticos que visitar, buenos restaurantes. Muy lindo lugar."
Smart Hotel Montevideo,"Tigre, Argentina",June 2019,5,"Todo excelente, solo una fuga de agua en el bidet","Me gusto el hotel primero por el precio, luego por la ubicación y después por la comida. Es bonito, limpio, lo único que encontré poca aislación acústica de las habitaciones al pasillo y de la calle hacia la habitación, pero lleve tapones para eso y todo bien. Gracias por el servicio y la amabilidad en general de los Uruguayos. Volveré"
Smart Hotel Montevideo,"Tigre, Argentina",May 2019,4,Recomendable,"Muy lindo hotel, la ubicación nos pareció excelente, la limpieza en general es buena, el desayuno muy bueno, la atención y conocimientos del personal excelentes, relación precio calidad muy bueno. Sin dudas el hotel donde volveremos a alojarnos en la próxima visita."
Smart Hotel Montevideo,"Tigre, Argentina",April 2019,3,La cama no era matrimonial,"Aunque anunciaron y confirmaron cama matrimonial, no lo era. Eran dos juntas, mucho más incómodo. Por lo demás, todo bien y muy amables. El desayuno, sin embargo, dejaba bastante que desear; es muy mejorable."
Smart Hotel Montevideo,"Tigre, Argentina",April 2019,5,"Excelente opción por precio, calidad y ubicación","Supet recomendable. Las camas muy cómodas. Desayuno buffet abundante. Atención de los Recepcionistas: Inés (un amor, nos explicó todo lo que podíamos hacer en 3 dias en Montevideo y salió perfecto). Muy atento también Alejandro que nos guió correctamente para hacer nuestras caminatas. También muy amable el muchacho que estaba a cargo del comedor. Ubicación muy buena para conocer el casco viejo."
